date,decision,prob,explanation,strategic_journal,feeling_log,position,next_return_1d,strategy_return,cumulative_return,position_duration,position_changed,previous_decision,previous_return
2018-12-06,SELL,0.55,Risk indicators are elevated. Taking a defensive position to protect capital.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests sell positioning.,Feeling uncertain but maintaining discipline in decision-making.,-1.0,-2.332016543333515,2.332016543333515,5.799777016664985,1,True,HOLD,-0.0
2018-12-07,BUY,0.47,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling uncertain but maintaining discipline in decision-making.,1.0,0.1762194844060927,0.1762194844060927,5.975996501071077,1,True,SELL,2.332016543333515
2018-12-10,HOLD,0.86,Market conditions are uncertain. Waiting for clearer signals before taking a position.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests hold positioning.,Feeling uncertain but maintaining discipline in decision-making.,0.0,-0.0356368378751192,-0.0,5.975996501071077,1,True,BUY,0.1762194844060927
2018-12-11,SELL,0.88,Risk indicators are elevated. Taking a defensive position to protect capital.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests sell positioning.,Feeling cautiously optimistic about current market conditions.,-1.0,0.5419488922094429,-0.5419488922094429,5.4340476088616345,1,True,HOLD,-0.0
2018-12-12,HOLD,0.47,Market conditions are uncertain. Waiting for clearer signals before taking a position.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests hold positioning.,Feeling confident in the analysis but aware of potential risks.,0.0,-0.0199919277876547,-0.0,5.4340476088616345,1,True,SELL,-0.5419488922094429
2018-12-13,BUY,0.65,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling confident in the analysis but aware of potential risks.,1.0,-1.9086676677205427,-1.9086676677205427,3.5253799411410918,1,True,HOLD,-0.0
2018-12-14,SELL,0.88,Risk indicators are elevated. Taking a defensive position to protect capital.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests sell positioning.,Feeling confident in the analysis but aware of potential risks.,-1.0,-2.0773476413007863,2.0773476413007863,5.602727582441878,1,True,BUY,-1.9086676677205427
2018-12-17,HOLD,0.6,Market conditions are uncertain. Waiting for clearer signals before taking a position.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests hold positioning.,Feeling cautiously optimistic about current market conditions.,0.0,0.0086412091408138,0.0,5.602727582441878,1,True,SELL,2.0773476413007863
2018-12-18,BUY,0.65,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling uncertain but maintaining discipline in decision-making.,1.0,-1.5395733182517968,-1.5395733182517968,4.06315426419008,1,True,HOLD,0.0
2018-12-19,BUY,0.7,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling uncertain but maintaining discipline in decision-making.,1.0,-1.5772090500047795,-1.5772090500047795,2.4859452141853007,2,False,BUY,-1.5395733182517968
2018-12-20,BUY,0.66,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling uncertain but maintaining discipline in decision-making.,1.0,-2.0588306814405377,-2.0588306814405377,0.42711453274476296,3,False,BUY,-1.5772090500047795
2018-12-21,BUY,0.66,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling confident in the analysis but aware of potential risks.,1.0,-2.711224768478282,-2.711224768478282,-2.284110235733519,4,False,BUY,-2.0588306814405377
2018-12-24,HOLD,0.77,Market conditions are uncertain. Waiting for clearer signals before taking a position.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests hold positioning.,Feeling uncertain but maintaining discipline in decision-making.,0.0,4.9593807154098,0.0,-2.284110235733519,1,True,BUY,-2.711224768478282
2018-12-26,BUY,0.74,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling cautiously optimistic about current market conditions.,1.0,0.8562629168861635,0.8562629168861635,-1.4278473188473555,1,True,HOLD,0.0
2018-12-27,BUY,0.84,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling uncertain but maintaining discipline in decision-making.,1.0,-0.1241547233037265,-0.1241547233037265,-1.552002042151082,2,False,BUY,0.8562629168861635
2018-12-28,HOLD,0.9,Market conditions are uncertain. Waiting for clearer signals before taking a position.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests hold positioning.,Feeling confident in the analysis but aware of potential risks.,0.0,0.8492440882795549,0.0,-1.552002042151082,1,True,BUY,-0.1241547233037265
2018-12-31,SELL,0.79,Risk indicators are elevated. Taking a defensive position to protect capital.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests sell positioning.,Feeling cautiously optimistic about current market conditions.,-1.0,0.1268524243572821,-0.1268524243572821,-1.6788544665083642,1,True,HOLD,0.0
2019-01-02,BUY,0.67,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling cautiously optimistic about current market conditions.,1.0,-2.475667621502542,-2.475667621502542,-4.154522088010906,1,True,SELL,-0.1268524243572821
2019-01-03,HOLD,0.47,Market conditions are uncertain. Waiting for clearer signals before taking a position.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests hold positioning.,Feeling cautiously optimistic about current market conditions.,0.0,3.43356931888279,0.0,-4.154522088010906,1,True,BUY,-2.475667621502542
2019-01-04,BUY,0.68,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling cautiously optimistic about current market conditions.,1.0,0.701043468644591,0.701043468644591,-3.453478619366315,1,True,HOLD,0.0
2019-01-07,BUY,0.51,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling confident in the analysis but aware of potential risks.,1.0,0.9695296290921585,0.9695296290921585,-2.4839489902741567,2,False,BUY,0.701043468644591
2019-01-08,HOLD,0.87,Market conditions are uncertain. Waiting for clearer signals before taking a position.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests hold positioning.,Feeling uncertain but maintaining discipline in decision-making.,0.0,0.4098026343900329,0.0,-2.4839489902741567,1,True,BUY,0.9695296290921585
2019-01-09,BUY,0.87,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling confident in the analysis but aware of potential risks.,1.0,0.4518445159692907,0.4518445159692907,-2.032104474304866,1,True,HOLD,0.0
2019-01-10,SELL,0.52,Risk indicators are elevated. Taking a defensive position to protect capital.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests sell positioning.,Feeling uncertain but maintaining discipline in decision-making.,-1.0,-0.0146342966294787,0.0146342966294787,-2.017470177675387,1,True,BUY,0.4518445159692907
2019-01-11,SELL,0.65,Risk indicators are elevated. Taking a defensive position to protect capital.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests sell positioning.,Feeling confident in the analysis but aware of potential risks.,-1.0,-0.5257562801876614,0.5257562801876614,-1.4917138974877258,2,False,SELL,0.0146342966294787
2019-01-14,BUY,0.88,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling uncertain but maintaining discipline in decision-making.,1.0,1.0721711756711327,1.0721711756711327,-0.419542721816593,1,True,SELL,0.5257562801876614
2019-01-15,BUY,0.74,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling cautiously optimistic about current market conditions.,1.0,0.2221966823736654,0.2221966823736654,-0.1973460394429276,2,False,BUY,1.0721711756711327
2019-01-16,HOLD,0.44,Market conditions are uncertain. Waiting for clearer signals before taking a position.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests hold positioning.,Feeling uncertain but maintaining discipline in decision-making.,0.0,0.7591452926111408,0.0,-0.1973460394429276,1,True,BUY,0.2221966823736654
2019-01-17,BUY,0.64,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling uncertain but maintaining discipline in decision-making.,1.0,1.3183052853609212,1.3183052853609212,1.1209592459179936,1,True,HOLD,0.0
2019-01-18,BUY,0.64,Market indicators suggest upward momentum. Technical analysis shows bullish patterns.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests buy positioning.,Feeling uncertain but maintaining discipline in decision-making.,1.0,-1.4157284018107563,-1.4157284018107563,-0.29476915589276276,2,False,BUY,1.3183052853609212
2019-01-22,HOLD,0.76,Market conditions are uncertain. Waiting for clearer signals before taking a position.,Reviewing recent performance and adjusting strategy accordingly. Current market regime suggests hold positioning.,Feeling confident in the analysis but aware of potential risks.,0.0,0.2202894147137923,0.0,-0.29476915589276276,1,True,BUY,-1.4157284018107563
